gene,scores,logfoldchanges,pvals,pvals_adj,pct_neg,pct_pos
MRPL18,-29.146053,-0.68207973,9.373597990221514e-187,1.255495940207052e-185,0.2496849657527286,0.3307849345887843
DUSP11,-29.184372,-0.7066471,3.0619046762585135e-187,4.103857060046417e-186,0.20031605048677872,0.282184817931839
POLR2C,-29.210752,-0.70512503,1.416055188591686e-187,1.8992078896992123e-186,0.21486351903416598,0.2958711774018832
MRPS18B,-29.224451,-0.82480246,9.485626793981209e-188,1.2730642496804505e-186,0.18791284729985164,0.26908174318806766
EPRS,-29.238863,-0.8458832,6.221435161591943e-188,8.355395795416582e-187,0.1958700026422227,0.27718523456378635
SEPT1,-29.245361,-0.6177086,5.143412745669561e-188,6.912261829314979e-187,0.5442673929391679,0.5977001916506958
RAB6A,-29.253006,-0.63018435,4.111833598699807e-188,5.529640372591108e-187,0.24973069653055832,0.3300141654862095
CLTC,-29.275179,-0.80525184,2.1474488114791636e-188,2.88986081798312e-187,0.2102955224487307,0.29139238396800266
HNRNPD,-29.294775,-0.93229383,1.2089277049918699e-188,1.6279736982808874e-187,0.2582264588118128,0.3347221064911257
CNIH4,-29.295835,-0.77340335,1.1718875730314878e-188,1.5791600469270358e-187,0.19903050751000995,0.2807057745187901
BCCIP,-29.31985,-0.81431115,5.7922515868582886e-189,7.810538170198032e-188,0.18702363773094044,0.2691234063828014
UBE3A,-29.347506,-0.68096817,2.5712988961548904e-189,3.4696018979420656e-188,0.24653462328001463,0.3262228147654362
TMF1,-29.359867,-0.6505481,1.7880122352479857e-189,2.4143004180544013e-188,0.2688258368732343,0.34784601283226396
SCNM1,-29.372492,-0.75327945,1.2336149118575261e-189,1.6668417600501456e-188,0.18844637304119835,0.27101908174318806
SIRT2,-29.442236,-0.7403586,1.582728505628722e-190,2.1400076413843096e-189,0.18969634763521068,0.2725189567536039
TBRG1,-29.443789,-0.5229403,1.5119133570288225e-190,2.0456443977101158e-189,0.35903233674112317,0.43417215232063994
SAT1,-29.445267,-0.6812965,1.4474561519275636e-190,1.9610918142578674e-189,0.6223349118920347,0.6809432547287726
YIPF5,-29.479935,-0.71122056,5.2061502839422565e-191,7.058365571782311e-190,0.21198248003089368,0.29395467044412965
GOLPH3,-29.495008,-0.6388563,3.336249992784701e-191,4.526277437525784e-190,0.2481199569114449,0.32932672277310227
EIF4A1,-29.4957,-0.7491273,3.26860786775993e-191,4.4375243004683615e-190,0.2355439930082722,0.3160986584451296
HMOX2,-29.510912,-0.5942392,2.08562984575216e-191,2.833418300318302e-190,0.302112761935733,0.3806557786851096
U2AF2,-29.526834,-0.8290644,1.3028540494796368e-191,1.771189255140675e-190,0.19858336212678604,0.2802683109740855
MIEN1,-29.532217,-0.631864,1.1111770807651248e-191,1.5116401500224673e-190,0.30368285197455336,0.3809265894508791
STMP1,-29.545412,-0.6463724,7.521482198093022e-192,1.0239169183311219e-190,0.3022347106766123,0.3779476710274144
VOPP1,-29.558392,-0.7685046,5.123288827240313e-192,6.979213319128663e-191,0.23354708237637448,0.31341138238480126
SMCHD1,-29.560564,-0.5595519,4.8041787004253956e-192,6.548975022157761e-191,0.4652090404666572,0.5335805349554203
HSPB11,-29.574738,-0.8037839,3.1580524502387045e-192,4.307946189296912e-191,0.29427755533424116,0.3694067161069911
RO60,-29.576025,-0.6956821,3.0398025683556532e-192,4.149476050388083e-191,0.23395865937684193,0.3148279310057495
P2RY10,-29.585133,-0.6621935,2.3212925812351846e-192,3.1708443561745776e-191,0.25736265523058477,0.3379301724856262
COPA,-29.587141,-0.73982024,2.1871702939984832e-192,2.989682024474502e-191,0.218654092396496,0.3001416548620948
THOC7,-29.596392,-0.82528144,1.662855631796289e-192,2.2745448830540464e-191,0.23347594561086157,0.3130364136321973
AC010618.1,-29.597132,-0.718917,1.6268501406859155e-192,2.226820868152868e-191,0.2684549094530599,0.3466169485876177
INO80E,-29.601004,-0.7520392,1.4505048742015654e-192,1.9868034162279096e-191,0.20730777829718908,0.28964252978918426
CYTH1,-29.63727,-0.6232319,4.948577770871675e-193,6.78288231959382e-192,0.270822747505132,0.351137405216232
AP2B1,-29.650597,-0.80356985,3.332060221039606e-193,4.5703041808444964e-192,0.22079835775695617,0.30143321389884176
ZRANB2,-29.657953,-0.74492466,2.6782976123316784e-193,3.676120044656348e-192,0.27584805186886446,0.3534288809265895
PPP4R2,-29.67667,-0.6662847,1.536097352832655e-193,2.1098344714715273e-192,0.2696743968618524,0.3489709190900758
FAM50A,-29.68607,-0.7034364,1.161802879083489e-193,1.596838846960688e-192,0.22870978232149752,0.3106199483376385
IFI27L2,-29.71082,-0.6835926,5.566201538742142e-194,7.655732881369878e-193,0.37358488648604704,0.442942254812099
CEP350,-29.717926,-0.76524997,4.5053672961291956e-194,6.200938974403473e-193,0.22307473425336882,0.30462044829597534
CDC26,-29.721779,-0.66777843,4.017383556765229e-194,5.533121024317715e-193,0.24175321639804068,0.32311890675777016
SEC14L1,-29.72572,-0.83630913,3.572822152356165e-194,4.924227326973203e-193,0.19317696794780595,0.27545621198233483
RPAIN,-29.732876,-0.693042,2.8874143601019667e-194,3.982317096375601e-193,0.2188675026930347,0.3016831930672444
TMEM230,-29.747309,-0.59641206,1.878826731392395e-194,2.593066741244677e-193,0.33473913131846916,0.40992417298558453
RRP7A,-29.753437,-0.8697461,1.565418851468889e-194,2.1620113507795582e-193,0.19113940773561514,0.27372718940088325
GARS,-29.758848,-0.86230403,1.332366117561675e-194,1.8414148620622125e-193,0.19736387471799355,0.2799558370135822
DHX9,-29.766016,-0.8662212,1.076157460964001e-194,1.4883488876270662e-193,0.19710473364362513,0.2792267311057412
XBP1,-29.77354,-0.6075546,8.59955016260938e-195,1.1901610443494826e-193,0.3982541005264121,0.4737938505124573
POLR2A,-29.782866,-0.6815518,6.5122555787706816e-195,9.019089839384212e-194,0.26065019003678785,0.3413673860511624
SAFB,-29.785517,-0.7491119,6.017211954650517e-195,8.339270762427804e-194,0.21324261701997926,0.29574618781768186
AKIRIN1,-29.809227,-0.5888003,2.966451748639757e-195,4.1140707121336786e-194,0.27195077335826506,0.35413715523706357
BAZ1A,-29.834114,-0.605537,1.4111016959528514e-195,1.9583697180897816e-194,0.3350541655657405,0.41169485876176987
WBP2,-29.866108,-0.5926781,5.4241368488992015e-196,7.53302011784839e-195,0.2769303469441678,0.3583034747104408
ATG3,-29.887362,-0.7786799,2.87231399555439e-196,3.991836379476251e-195,0.21658096380154876,0.2987667694358803
PHF3,-29.909346,-0.66934675,1.4875789128813451e-196,2.068823161280349e-195,0.28574114347269364,0.3650529122573119
NUCKS1,-29.9161,-0.9881107,1.2151332472938731e-196,1.6911028044800438e-195,0.3746570191662771,0.44302558120156654
TRAF1,-29.91709,-0.8749873,1.1796329675172615e-196,1.6428426470859728e-195,0.1975163106440926,0.2802058161819848
MTHFD2,-29.924822,-0.84100854,9.357699790514644e-197,1.3041313877046142e-195,0.3067976260645109,0.3828847596033664
ERLEC1,-29.929388,-0.74115366,8.161107252669403e-197,1.1381636438960396e-195,0.22232271701794679,0.30445379551704027
HAX1,-29.956717,-0.64149195,3.59727675219519e-197,5.02033931073842e-196,0.2948263246681978,0.3744687942671444
SMIM26,-29.974741,-0.5896214,2.0948168407274314e-197,2.925560510174762e-196,0.3246580354057844,0.40257061911507375
OGFR,-29.982117,-0.714804,1.6788450095754306e-197,2.346268197205663e-196,0.20126115322859292,0.2856845262894759
S100A4,-29.986618,-3.8358903,1.46666747899682e-197,2.0511760951884745e-196,0.8278490274587915,0.8344512957253563
SAMSN1,-29.993181,-0.60275036,1.2043086698568909e-197,1.6854409624357622e-196,0.47987337655738704,0.5477460211649029
IL16,-30.00584,-0.6387509,8.234441032986704e-198,1.1532262434758993e-196,0.3080171134733034,0.3865302891425714
MT1E,-30.012129,-1.129922,6.81705279249726e-198,9.553927147462627e-197,0.19151033515578952,0.27328972585617867
GSTK1,-30.02703,-0.8017862,4.3559553545544406e-198,6.109051371106323e-197,0.613605414524095,0.6566119490042497
HSF1,-30.036797,-0.73236066,3.2476406471431062e-198,4.557887791493318e-197,0.21384219832930226,0.29710024164652943
CDIPT,-30.077656,-0.7496058,9.497634554430238e-199,1.333879611560621e-197,0.18141907684803155,0.26685276226981086
ACTR1A,-30.123617,-0.77450544,2.3775279919447715e-199,3.341431417974775e-198,0.19443710493689154,0.27883093075577037
SHISA5,-30.136852,-0.54451877,1.5949647657417353e-199,2.243179128252841e-198,0.4439543911709112,0.5138321806516124
VBP1,-30.145924,-0.805708,1.2130811501416467e-199,1.707296228023755e-198,0.20392370073778987,0.28724689609199233
NDUFS2,-30.148436,-0.7980359,1.124493474374412e-199,1.5837343873034682e-198,0.2145535659844312,0.29685026247812685
TMPO,-30.166441,-1.0659379,6.529350888602344e-200,9.20241918671165e-199,0.25511168472185525,0.3336180318306808
ZDHHC12,-30.167404,-1.0032501,6.342128682225683e-200,8.94486658029526e-199,0.16285238104916566,0.2472918923423048
CLNS1A,-30.16939,-0.69034743,5.973226952558008e-200,8.430529723635088e-199,0.27821588992093654,0.3583243063078077
ARL6IP1,-30.173016,-0.96913147,5.35339642800922e-200,7.5610567950304315e-199,0.3099225625495417,0.3890092492292309
FDPS,-30.191168,-0.9095792,3.0934251877106763e-200,4.372201591440649e-199,0.23820654051746915,0.31811932338971755
HLA-F,-30.191593,-0.51944643,3.0539877134507567e-200,4.319520396692895e-199,0.5502378000447146,0.6132405632863928
MRPL13,-30.19475,-0.9309083,2.775916135611592e-200,3.929004136056776e-199,0.17831954635068392,0.2621864844596284
THYN1,-30.203764,-0.7259034,2.113803138064229e-200,2.993979363119078e-199,0.22510721326802302,0.30818265144571283
WAPL,-30.211996,-0.7522111,1.647985324942442e-200,2.335855335928716e-199,0.21716530151826183,0.3006207816015332
TMEM248,-30.22924,-0.65720713,9.78054999645401e-201,1.3872809970094718e-199,0.22701774354179793,0.3117240229980835
DSTN,-30.231125,-0.74879384,9.238650015993468e-201,1.31134949053472e-199,0.2801873945651511,0.3611365719523373
FXR1,-30.232216,-0.72847927,8.938732338446097e-201,1.2696817172837634e-199,0.24556919574805391,0.3274518790100825
CREM,-30.24104,-1.031111,6.843308082512973e-201,9.727343262301382e-200,0.5027336842747099,0.5696400299975002
GNAI2,-30.246138,-0.74355066,5.864757432758922e-201,8.342335287638617e-200,0.3394544826324668,0.41490292475627033
PAXX,-30.264488,-0.52085656,3.363998481833661e-201,4.7885390657599404e-200,0.5383681225991341,0.5999916673610532
KXD1,-30.272112,-0.8205823,2.670153831502061e-201,3.8063042868061887e-200,0.22364890957500863,0.30622448129322555
TRAPPC4,-30.297108,-0.7652874,1.2514443025611001e-201,1.7852090025884114e-200,0.19864433649722565,0.28330972418965084
TSSC4,-30.300318,-0.7710902,1.135333007996201e-201,1.6207325350915725e-200,0.17720676409016076,0.2634780434963753
MRPL9,-30.319666,-0.83157665,6.311980053763938e-202,9.017049816246737e-201,0.17939676022845064,0.26460294975418713
BAG1,-30.34198,-0.7594137,3.205641538957522e-202,4.582735543909403e-201,0.21559521147944147,0.2992458961753187
SDF2,-30.364996,-0.6762613,1.59290771397318e-202,2.2788286199113087e-201,0.22183492205442978,0.30637030247479374
BNIP2,-30.371323,-0.670542,1.3141792963902759e-202,1.8814258406069394e-201,0.2378559378874413,0.3215773685526206
HIF1A,-30.373062,-0.66511106,1.2464605104279911e-202,1.7857582488593983e-201,0.29980589825410053,0.38038496791934007
KDM5A,-30.37636,-0.677112,1.1275228270708449e-202,1.6165210531503486e-201,0.2670626613280218,0.3483668027664361
MRPL28,-30.38191,-0.82983667,9.524175214352153e-203,1.366455533808957e-201,0.1967134814333042,0.2808932588950921
NDUFAF8,-30.39505,-0.84248364,6.385975352828513e-203,9.168698569525082e-202,0.2201022336944371,0.30339138405132904
PCM1,-30.401707,-0.7529554,5.214881577578933e-203,7.492684783566796e-202,0.2973770858315888,0.3762186484459628
ICAM3,-30.43631,-0.553596,1.8180881614156777e-203,2.61409116983953e-202,0.48270360358529296,0.5492458961753187
PHPT1,-30.439238,-0.81676877,1.6629460065513633e-203,2.3927479057494995e-202,0.31176703725534033,0.38800933255562037
MYO1G,-30.445084,-0.93194467,1.391519304619713e-203,2.0036472411468694e-202,0.29996849657527286,0.37459378385134573
CYB5B,-30.455645,-0.7957575,1.0085568849365722e-203,1.4532685742006623e-202,0.2078971972114388,0.2919340054995417
RSF1,-30.456434,-0.6015751,9.84519071851736e-204,1.419656583594299e-202,0.3331131481067458,0.4121114907091076
ANKRD11,-30.465336,-0.77556473,7.504861307971554e-204,1.0829683089167628e-202,0.2530690433121278,0.3344304641279893
NDUFA8,-30.472792,-0.86335784,5.978483482342624e-204,8.63332813727292e-203,0.16772524948679904,0.2542288142654779
RECQL,-30.477919,-0.86582553,5.112761106449895e-204,7.388513642391061e-203,0.2139946342554013,0.2971627364386301
PSMD14,-30.482393,-0.86921847,4.460260061457386e-204,6.450247104819207e-203,0.1981768663238552,0.2824139655028748
FUS,-30.492027,-0.671399,3.323952829228337e-204,4.810451531030452e-203,0.5812229426231175,0.6380093325556203
RHBDD2,-30.496998,-0.68053925,2.8560651119602762e-204,4.1363201334826723e-203,0.2911068880713807,0.3707191067411049
FNBP4,-30.499918,-0.6060534,2.612429064484645e-204,3.786219814082793e-203,0.3292565191764395,0.40867427714357135
AHI1,-30.504961,-0.9497276,2.239568903918401e-204,3.248188707521768e-203,0.19121054450112804,0.27568535955337053
ZNHIT3,-30.532429,-0.685334,9.676155146478572e-205,1.404414750969257e-203,0.23942094672872502,0.3228689275893675
TOX4,-30.557508,-0.6744663,4.494322074975629e-205,6.52788832971533e-204,0.23752057885002337,0.32180651612365635
MRPL22,-30.560728,-0.8510141,4.072666105506666e-205,5.919752182636311e-204,0.18896465518993516,0.2739771685692859
PFDN1,-30.561928,-0.80912536,3.926039604987175e-205,5.7107851601114466e-204,0.18860389016483406,0.2744146321139905
CHST12,-30.58429,-0.6159795,1.9802475696850864e-205,2.882552935682368e-204,0.3432907867726266,0.4204024664611282
IMMT,-30.628109,-0.8610013,5.171935281057867e-206,7.5340374017570695e-205,0.1902298733765574,0.275602033163903
N4BP2L2,-30.631681,-0.5251015,4.6353558931296e-206,6.757326337413253e-205,0.4319221154041585,0.505853678860095
SNRNP200,-30.632042,-0.6912645,4.584191540360985e-206,6.68762504173861e-205,0.2629570537184204,0.34592950587451043
SHKBP1,-30.63448,-0.7600346,4.253997213004347e-206,6.210462500360479e-205,0.2280593890368082,0.311265727856012
MVP,-30.650513,-0.73285294,2.601448838460284e-206,3.800667237858849e-205,0.21668766894981809,0.3018706774435464
TXN2,-30.651884,-0.8394335,2.4942984341096553e-206,3.646792223408527e-205,0.22722099144326335,0.31076576951920676
DENR,-30.65525,-0.8169335,2.24942159741949e-206,3.29118085188422e-205,0.21064612507875857,0.2949754187151071
ANP32E,-30.680017,-1.1099331,1.0516471213493598e-206,1.539818165867144e-205,0.2553606634011504,0.3351179068410966
LMAN1,-30.71188,-0.74059504,3.950370905784475e-207,5.788366532066136e-206,0.3038708562834089,0.3833013915507041
CCAR1,-30.724802,-0.8424469,2.655061307544194e-207,3.8932445638985656e-206,0.2411841222739375,0.3232855595367053
OLA1,-30.749973,-0.81573355,1.22376434593452e-207,1.7957841949864127e-206,0.2365094205402329,0.31930672443963004
DDX21,-30.757824,-0.7765084,9.61012349010045e-208,1.4112526452680992e-206,0.2919147984797057,0.37290642446462796
RASSF5,-30.759083,-0.58899295,9.244801023930253e-208,1.358604521609544e-206,0.33035405784435273,0.40990334138821766
TTC1,-30.768768,-0.8458168,6.860723097950221e-208,1.0089863733661943e-206,0.17566716123656023,0.2623948004332972
TLK1,-30.798386,-0.78715205,2.7541591733438018e-208,4.0534479810045906e-207,0.20587488059185788,0.29153820514957085
MRPL47,-30.802702,-0.81322235,2.4109433552795346e-208,3.55093701411909e-207,0.20457409402247922,0.28960086659445045
LAMTOR4,-30.810755,-0.6468987,1.880740104697853e-208,2.7720775679065768e-207,0.44904066990508323,0.5158111824014665
TMX1,-30.831371,-0.73578036,9.955925896135026e-209,1.4685174656996802e-207,0.2612040405682811,0.3436171985667861
SNRNP40,-30.839094,-0.81235665,7.844499483324325e-209,1.1579339954785766e-207,0.21850165647039693,0.30274560453295557
ATRX,-30.854435,-0.7097131,4.884466985269683e-209,7.215344753888015e-208,0.3923649925814516,0.4640654945421215
MFF,-30.859653,-0.6810714,4.157483274530956e-209,6.14599212665291e-208,0.26279445539724805,0.3462211482376469
ABI1,-30.936474,-0.6646493,3.862863351529678e-210,5.714689689138457e-209,0.25797748013251764,0.3424089659195067
PRF1,-30.978188,-0.7901054,1.0604696357294e-210,1.570014281917777e-209,0.5779862197922806,0.6361553203899675
LY6E,-31.0032,-1.0883394,4.880819091709571e-211,7.23136648947646e-210,0.6870744497063068,0.7257311890675777
LRRC59,-31.029055,-0.9671313,2.1871144598929477e-211,3.242811536113192e-210,0.1658960183736103,0.2532705607866011
BCL7B,-31.034056,-0.7457952,1.8724594874838433e-211,2.7783400737334617e-210,0.22065608422593036,0.30643279726689443
C1D,-31.039227,-0.7261479,1.594531252812499e-211,2.3677128134210595e-210,0.2289638421983293,0.31474460461628195
MRPL36,-31.043882,-0.8338141,1.3798003951305482e-211,2.0503854419672637e-210,0.1966271010751814,0.2827056078660112
ANXA1,-31.04946,-1.4492115,1.1602053610807439e-211,1.7253515939708202e-210,0.6279547163675535,0.66898591784018
EIF4EBP2,-31.05115,-0.73501956,1.1007868095428575e-211,1.638210466670157e-210,0.22095079368305523,0.3069535872010666
DARS,-31.061594,-0.73484695,7.955929646343557e-212,1.1848991638214803e-210,0.27842421901993863,0.3602616448629281
AC004151.1,-31.082285,-0.6762266,4.1801218053179754e-212,6.23022336584995e-211,0.2825958821975163,0.3658028497625198
IGBP1,-31.085243,-0.65032256,3.8125081255368043e-212,5.6865638760342305e-211,0.2856191947318144,0.36840679943338056
S1PR4,-31.096756,-0.7725647,2.66442694459226e-212,3.977110585880907e-211,0.2512042438161826,0.33751354053828847
IQGAP2,-31.103973,-0.81936437,2.128213011159804e-212,3.179097834110495e-211,0.28338854901323146,0.36351137405216233
SASH3,-31.105316,-0.71533996,2.0410839275183202e-212,3.051229358912593e-211,0.30649275421231276,0.3866761103241397
DNAJC1,-31.129082,-0.63800573,9.73558787294426e-213,1.4564702187432428e-211,0.32059815857401275,0.40125822848095993
LCP2,-31.129745,-0.6071543,9.53661704092283e-213,1.4277739406278839e-211,0.5024084876323652,0.5674735438713441
UBE2E3,-31.140356,-0.78418237,6.851013043541159e-213,1.0264689737984302e-211,0.20642364992581452,0.2928089325889509
TUBA4A,-31.144373,-0.7842429,6.044702247740371e-213,9.06342019219794e-212,0.5834281823540172,0.6466127822681443
PRELID3B,-31.144733,-0.75310695,5.97723606456844e-213,8.969000010570854e-212,0.22451271315623667,0.31036996916923587
RB1CC1,-31.16164,-0.7719758,3.52783657162218e-213,5.297594767484112e-212,0.21143371069693706,0.29799600033330553
CARS,-31.185854,-0.8892247,1.657113661831647e-213,2.4902874509920314e-212,0.17612955021239407,0.2637905174568786
