gene,baseMean,log2FoldChange,log2FoldChange_unshrunk,lfcSE,stat,pvalue,padj,padj_calibrated
GATA3,15.224932383619615,0.01354796925784543,0.035434571472467445,0.0744058113729079,0.4799695592766537,0.6312490385252603,0.8245813014727237,1.0
DIMT1,4.349849751521461,-0.0009587997797721416,-0.007828867654734836,0.11562125309751506,-0.06376871958414243,0.9491543857026334,0.9787340696161416,1.0
SHROOM1,0.3290176748366344,-0.00025957990723176634,-1.7106828861643817,0.10139386360230487,-1.7107568606703585,0.08712600622761812,0.3389056700654336,1.0
NANS,5.9309168977220255,0.017974121883592722,0.0822822908797609,0.09229182400592498,0.7067345301772225,0.4797314668440741,0.764460774516636,1.0
APP,1.6516041989987573,-0.011645183857608031,-0.42676999985288594,0.556097879985453,-2.1646154376592337,0.030417147774470934,0.20320585960824328,1.0
NCAPD2,3.330220249384076,-0.03401729042721837,-0.37924113510925755,0.14678264001195843,-2.1439905087779443,0.03203364728279446,0.20691101087143235,1.0
CDC42SE1,49.88556988037619,0.135548217887909,0.15476682958660234,0.03963982855371343,3.606761743606568,0.0003100420987829314,0.02064723394553167,1.0
MAGEE1,0.5862952101330726,0.002471815300614711,-0.908750962827622,0.5479376934906455,-2.417551404550617,0.0156253268044605,0.14745263554846044,0.7837674991887628
PPL,0.15824001936975823,0.0002982064083113153,-1.7297608358884968,1.9198160151580193,-0.5931460818954533,0.55308339296623,,1.0
DNAJC15,15.19609951684454,-0.05014457441064622,-0.09859211722873941,0.07044277051308323,-1.5060755969694717,0.13204776829598278,0.42040704712394117,1.0
SRSF3,62.01490526051292,-0.06731551049631361,-0.08808517095066884,0.04421088406345745,-2.1478594593050713,0.03172492180987691,0.20643761736767155,1.0
ARFGAP3,12.18775540223386,-0.008258068462385,-0.01848451723170908,0.0755449849166795,-0.2796765364731157,0.7797256814109457,0.8986060919831294,1.0
YPEL5,55.36418871671057,0.1359386837220604,0.16250282624744355,0.04301316967483176,3.343839170320219,0.0008262762355118269,0.03600245469177895,1.0
INIP,4.539791097999157,-0.0008751716782730131,-0.008945106984773835,0.08040508855234088,-0.06462533102394499,0.9484723156235189,0.9784142848030063,1.0
REV3L,5.5864684573618755,0.026388311936503917,0.09463344841559365,0.09857301403278129,0.955244599466001,0.3394540164908114,0.6656433853512609,1.0
FOXO6,0.030770024615088033,-3.68602918071464e-06,-2.235905584538707,9.050424426452377,-0.7655976862047974,0.4439157216458386,,1.0
XYLT1,1.6740101424915246,-0.006367384710930339,-0.2794321083685976,0.1282657683971782,-1.365615707439507,0.1720596138065985,0.48038616125417727,1.0
PPARG,0.07971031283070629,0.00016569165180292347,-1.9049657833552427,2.54248728925327,-0.6529011657833619,0.5138199973571547,,1.0
ST8SIA1,0.14315829915689202,-4.971164492892879e-06,-2.079106490391073,3.1004854177534766,-0.7124596284149548,0.4761802025808485,,1.0
DDA1,8.993609591830975,-0.027902168669284782,-0.06882193309614068,0.0734665849072715,-0.9026110208574258,0.36673237533257375,0.6890773492739989,1.0
FOLR1,0.039047191738484935,0.0002535114957748268,-1.9619602483907226,5.57896805272335,-0.6719636193973566,0.5016068571990293,,1.0
C7orf61,0.23747506754785278,-5.406810654989397e-05,-1.9893243324541512,2.131803147129565,-0.6822128028817385,0.49510440025705804,0.7707593513530406,1.0
SEZ6L2,0.1337850098683746,-9.217020772896342e-05,-2.268205331441686,6.180954565723673,-0.7765117277513873,0.43744689894090194,,1.0
SFT2D1,21.11761766459898,-0.07980457687556525,-0.12360936529626373,0.06088431154204634,-2.0687379415779366,0.038570684738408696,0.2250252347770099,1.0
BOD1,2.7764584592910575,0.05159839945151784,0.22490244882579835,0.24050518880168154,1.611862666562926,0.10699182778831928,0.37625136126389525,1.0
DOCK11,7.37314042091835,0.03626621717751442,0.0996799251706134,0.18687350856968013,1.1712544214007914,0.2414965260951688,0.569098868437484,1.0
FCGRT,2.5138999620997318,0.008823810416549805,0.03195926321648754,0.09526070258250702,0.18956339358342872,0.8496512747128038,0.9325159812796622,1.0
